Id, GPSTimeStamp, Lon, Lat, O2 Concentration [micromolar], O2 Saturation [%], Bb(470) [NTU], Bb(532) [NTU], Bb(650) [NTU], CDOM [QSU], Chl. a [ppb], Phycocyanin [ppb]
73567, 2020-12-17 12:40:11, -80.779037, 27.167343, , , , , , , , 
73566, 2020-12-17 12:40:11, -80.779037, 27.167343, 259.35, 92.56, , , , -4.20, 107.44, 33.00
73565, 2020-12-17 12:38:50, -80.779121, 27.167421, 259.47, 92.6, , , , -3.49, 107.59, 33.87
73564, 2020-12-17 12:37:51, -80.779175, 27.167463, 259.45, 92.61, , , , -3.18, 107.53, 35.51
73563, 2020-12-17 12:33:56, -80.779404, 27.167696, 259.52, 92.66, , , , -3.06, 108.83, 34.89
73562, 2020-12-17 12:32:54, -80.779472, 27.16778, 259.4, 92.6, , , , -3.25, 108.53, 33.70
73561, 2020-12-17 12:28:51, -80.779709, 27.168116, 259.29, 92.56, , , , -3.62, 108.67, 32.26
73560, 2020-12-17 12:25:51, -80.779655, 27.168236, , , , , , , , 
73559, 2020-12-17 12:25:51, -80.779655, 27.168236, 259.25, 92.55, , , , -3.17, 108.11, 32.94
73558, 2020-12-17 12:25:13, -80.779686, 27.16827, , , , , , , , 
73557, 2020-12-17 12:25:13, -80.779686, 27.16827, 259.18, 92.55, , , , -2.82, 108.09, 34.28
73556, 2020-12-17 12:22:03, -80.779404, 27.16851, , , , , , , , 
73555, 2020-12-17 12:22:03, -80.779404, 27.16851, , , , , , , , 
73554, 2020-12-17 12:22:03, -80.779404, 27.16851, 259.21, 92.52, , , , -3.21, 107.47, 32.22
73553, 2020-12-17 12:18:07, -80.779121, 27.168703, 259.39, 92.6, , , , -3.37, 107.63, 32.57
73552, 2020-12-17 12:14:25, -80.779503, 27.169212, 259.36, 92.62, , , , -3.65, 106.46, 33.56
73551, 2020-12-17 12:10:31, -80.779778, 27.169542, 259.24, 92.64, , , , -3.60, 107.86, 35.18
73550, 2020-12-17 12:10:09, -80.779793, 27.169567, 259.33, 92.65, , , , -4.08, 107.70, 33.70
73549, 2020-12-17 12:09:31, -80.7798, 27.169607, 259.38, 92.66, , , , -3.75, 107.92, 34.03
73548, 2020-12-17 12:08:29, -80.779854, 27.169678, 259.29, 92.63, , , , -2.92, 108.26, 33.15
73547, 2020-12-17 12:06:28, -80.780159, 27.17, 259.2, 92.64, , , , -3.15, 109.45, 33.85
73546, 2020-12-17 12:02:52, -80.780518, 27.17034, 259.26, 92.72, , , , -3.73, 111.71, 33.76
73545, 2020-12-17 11:59:11, -80.780037, 27.17065, 259.55, 92.79, , , , -3.10, 108.92, 34.03
73544, 2020-12-17 11:55:30, -80.77964, 27.170856, 259.93, 92.93, , , , -3.35, 107.13, 32.65
73543, 2020-12-17 11:55:07, -80.779648, 27.170868, 260.02, 92.95, , , , -3.96, 107.21, 33.49
73542, 2020-12-17 11:52:16, -80.779907, 27.171032, 259.9, 92.93, , , , -3.62, 108.17, 31.91
73541, 2020-12-17 11:48:34, -80.780556, 27.171471, 259.25, 92.8, , , , -3.76, 113.61, 32.72
73540, 2020-12-17 11:44:48, -80.781395, 27.171995, 258.4, 92.59, , , , -3.03, 116.44, 37.09
73539, 2020-12-17 11:40:48, -80.781822, 27.172239, 258.37, 92.57, , , , -2.99, 118.47, 34.42
73538, 2020-12-17 11:40:09, -80.781876, 27.172268, 258.62, 92.66, , , , -3.81, 117.55, 34.38
73537, 2020-12-17 11:39:47, -80.781891, 27.172272, 258.62, 92.66, , , , -3.81, 117.55, 34.38
73536, 2020-12-17 11:36:06, -80.782547, 27.1728, 258.05, 92.52, , , , -3.29, 119.91, 34.77
73535, 2020-12-17 11:32:40, -80.783173, 27.173325, 258.07, 92.58, , , , -3.49, 122.40, 36.93
73534, 2020-12-17 11:29:02, -80.782906, 27.173491, 258.12, 92.63, , , , -3.04, 120.87, 37.24
